Date,Open,High,Low,Close,Volume
3/30/2022,147.13,150.18,147.04,149.87,"8,330,524"
3/31/2022,148.79,150.54,148.18,148.92,"9,054,626"
4/1/2022,149.66,151.27,148.84,151.01,"6,979,933"
4/4/2022,150.91,153.2,150.08,151.04,"8,445,829"
4/5/2022,150.88,153.33,150.88,151.47,"6,219,269"
4/6/2022,151.02,155.42,150.5,154.99,"9,339,477"
4/7/2022,155.1,157.54,154.44,156.54,"9,029,354"
4/8/2022,156.91,158.41,156.21,157.41,"7,764,845"
4/11/2022,156.97,158.24,153.63,154.29,"8,237,585"
4/12/2022,154.24,155.4,152.55,153.23,"8,920,400"
4/13/2022,153.45,157.79,153.35,157.22,"9,761,532"
4/14/2022,157.11,158.29,156.43,157.08,"7,453,493"
4/18/2022,156.75,157.98,155.21,155.88,"4,890,605"
4/19/2022,156.67,157.95,156.04,157.65,"5,284,973"
4/20/2022,158.35,160.35,158.29,159.63,"6,607,171"
4/21/2022,159.92,160.77,159.07,159.87,"6,056,100"
4/22/2022,160.25,160.36,156.66,156.86,"7,015,439"
4/25/2022,156.37,157.47,154.35,156.94,"6,019,179"
4/26/2022,156.37,158.13,155.2,155.3,"6,533,677"
4/27/2022,155.53,156.2,154.02,154.24,"5,832,260"
